title,section_id,section_title,clean_content
Suporte - Hubla,1559,🔵🔴 Conteúdo N1/N2 | Criador_Programa-de-Indicações,acontece surgem dúvidas sobre vendas programa indicações situações podemos resolver n1 consigo acompanhar quantas vendas feitas vendido funciona indicação limite máximo criadores indicar valor vou receber indicado variou macros disponíveis n1_dúvidasgerais_programadeindicações_comosaberquantasvendastemeparaquemeuvendeu usar dúvidas sobre quantas vendas feitas vendido conteúdo macroatravés dashboard httpsapphubladashboard acesso todas informações sobre vendas selecione período deseja verificar faturas consegue visualizar todas informações sobre vendas extrair relatórios relatórios podem ter filtros data status pagamento contém informações data pagamento método pagamento nome grupo valor bruto valor líquido nome cliente email cliente outras ___________________________________________________________ n1_dúvidasgerais_programadeindicações_valormáximoporindicado usar perguntam valor máximo indicado somando todos dúvidas sobre começa contar 12 meses campanha conteúdo macroo valor limite máximo r50 000 acumulado indicado longo 12 meses valor máximo possível ganhar benefício cada indicado fizer cadastro faturar plataforma hubla r50 000 12 meses campanha começam contar cada indicado partir data cadastro indicado ___________________________________________________________ n1_dúvidasgerais_programadeindicações_variaçãovalorareceberpeloindicado usar dúvidas sobre valor receber indicado conteúdo macroo valor calculado 15 sobre faturamento indicado dado descontando pedidos reembolso pedidos chargebacks cancelamento desistência outros previsto lei consumidor compra online consumidor 7 dias desistir compra ter reembolso portanto valor benefício poderá ter variações ___________________________________________________________ n1_dúvidasgerais_programadeindicações_comofuncionaaindicação usar dúvidas sobre funciona indicação conteúdo macroa indicação funciona seguinte maneira indica amigo criador conteúdo hubla meio link amigo vai fazer cadastro hubla utilizando link assim começar faturar irá receber acordo faturamento irá receber 15 tudo faturar mês plataforma hubla descontando pedidos reembolso chargebacks cancelamentos desistências ___________________________________________________________ n1_dúvidasgerais_programadeindicações_limitemáximodecriadoresparaindicar usar dúvidas sobre limite criadores pode indicar conteúdo macronão limite máximo criadores indicar indique quantos quiser ___________________________________________________________ n1_dúvidasgerais_programadeindicações_comoindicarumprodutoroucriador usar perguntam indicar produto criador conteúdo macropara indicar produtor criador conteúdo basta seguir seguintes passos clique quero indicar aba grupos quiser enviar convite algum amigo utilizando email whatsapp telegram twitter messenger facebook basta clicar cada ícones copiar link enviar algum amigo indicados enviar link clica link realiza cadastro indicado começar faturar plataforma hubla começará receber benefício ___________________________________________________________ n1_dúvidasgerais_programadeindicações_afiliadotambémpodeindicar usar afiliado gostaria saber pode indicar outros afiliados plataforma conteúdo macroqualquer usuário plataforma hubla pode indicar criador receberá benefício cada indicador cadastrar faturar plataforma hubla ___________________________________________________________ n1_dúvidasgerais_programadeindicações_saquedodinheirodoreferral usar usuário possui dúvidas sobre quanto tempo possível sacar dinheiro ganhou programa indicações conteúdo macroo pagamento benefício todo dia 15 cada mês enviaremos email dias 10 15 cada mês comunicando valor total recebido transferência realizada dia 10 ah fique atento algumas regras deixar ganhar 1 cadastro conta pagamento hubla pessoa física pf apenas poderá receber benefício valor máximo r 200000 dois mil reais pf caso necessidade recebimento valores superiores informado acima precisará constituir pessoa jurídica pj possa receber benefício 2 caso conta pagamento cadastrada hubla pj precisará emitir nota fiscal enviála email financialhubla nota fiscal faremos pagamento ___________________________________________________________ n1_dúvidasgerais_programadeindicações_dadosparaemissãodenotafiscal usar caso usuário precise emitir nota fiscal receber pagamento referral tendo conta pagamento registrada hublapj conteúdo macrocaso conta pagamento cadastrada hubla pj precisará emitir nota fiscal enviála email financialhubla nota fiscal faremos pagamento dados emissão nota fiscal seguintes razão social hubla tecnologia limitada cnpj 36062381000180 endereço rua senador cesar lacerda vergueiro 380 sala 61 62 39 subdist sumarezinho paulo sp 05435010 inscrição municipal 71325220___________________________________________________________ n1_dúvidasgerais_programadeindicações_saquedinheirocasoencerreaparceriacomahubla usar perguntam indicado encerrar parceria hubla ainda sacado dinheiro afiliado perderá dinheiro conteúdo macrose indicado encerrar parceria perderá dinheiro sacado ainda benefício sobre faturado plataforma hubla normalmente pago dia 15 mês seguinte apenas partir mês faturando plataforma haverá benefício benefício dado percentual sobre faturamento sair faturamento zero então benefício sobre indicado ___________________________________________________________ n1_dúvidasgerais_programadeindicações_indicadoganhaalgo usar indicado deseja saber ganha algo ter sido indicado conteúdo macrocomo indicado ganha apenas vender indicar outro criador pode ganhar ___________________________________________________________ n1_dúvidasgerais_programadeindicações_continuarcomahublasequemindicouencerraraparceria usar afiliado deseja saber indicou encerrar parceria pode continuar conteúdo macromesmo indicou encerrar parceria hubla pode continuar lucrando ainda indicar outros criadores lucrar sobre ganhos ___________________________________________________________ n1_dúvidasgerais_programadeindicações_comoacompanharindicaçõesequantovalem usar dúvidas sobre acompanhar indicações quanto valem conteúdo macropara acompanhar ganhos indicações basta seguir seguintes passos aba lateral clique indicações clique ganhos convidados nessa sessão ganhos convidados aparecerá todos indicados quanto receberá cada ___________________________________________________________ situações devemos escalar n2 caso criador informe algum problema relacionado programa indicações venda aparecendo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1558,🔴 Conteúdo N2 | Criador_Promover-Admin,acontece criador pede promovido admin grupo situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 quero admin grupo configura favor fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1560,🔵🔴 Conteúdo N1/N2 | Criador_Configurações-e-Ferramentas,acontece criador quer alterar alguma configuração específica grupo conta criador dúvidas sobre diferença feed materiais situações podemos resolver n1 diferença feed materiais faço editar página grupo macros disponíveis n1_criador_configuraçõeseferramentas_diferençaentreofeedeosmateriais usar criador dúvidas sobre diferença feed materiais conteúdo macrofeed local onde vídeos fotos textos pdfs tutoriais eventos etc disponibilizados materiais local onde adicionados pdfs mensagens enviados assim pagamento grupo confirmado ___________________________________________________________ n1_criador_configuraçõeseferramentas_editarpáginadegrupopublicado usar criador deseja editar página grupo publicado conteúdo macroem editar perfil consegue editar informações página vendas adicionar foto definir nome exibido bio link acesso cor tema inserir redes sociaisprimeiro clique grupos selecione aba ativos clique três pontinhos lado nome grupo escolha ação deseja fazer ___________________________________________________________ n1_criador_configuraçõeseferramentas_editarpáginadegruponãopublicado usar criador deseja editar página grupo publicado conteúdo macroem editar perfil consegue editar informações página vendas adicionar foto definir nome exibido bio link acesso cor tema inserir redes sociaisprimeiro certifiquese modo criador caso clicar usar modo criador canto superior direitodepois clique grupos logo clique nome grupo deseja fazer alterações ___________________________________________________________ situações devemos escalar n2 criar grupos combo 1 grupo dá acesso vários alterar link grupo alterar formas pagamento disponíveis configurar pixel facebook fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1562,🔵🔴 Conteúdo N1/N2 | Afiliados_Comissão,acontece afiliado dúvidas gerais sobre comissão vendas situações podemos resolver n1 fiz venda consigo visualizar conta macros disponíveis n1_afiliados_comissão_nãoépossívelverosaldopósvenda usar afiliado vendo saldo pós venda conteúdo macroa comissão afiliados atualizada automaticamente assim compra confirmada leva mínimo 36 horas valor comissão aparecer saldo caso passado três dias falar comigo ___________________________________________________________ situações devemos escalar n2 fiz venda 3 dias aparece relação vendas recebi comissão saque caiu conta fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1563,🔵🔴 Conteúdo N1/N2 | Afiliados_Dúvidas-sobre-o-programa,acontece surgem dúvidas sobre programa afiliação situações podemos resolver n1 gostaria saber limite criadores posso indicar afiliado posso indicar produto criador macros disponíveis n1_afiliados_dúvidassobreoprograma_explicação usar gostariam saber funciona programa afiliados conteúdo macroo programa afiliados hubla permite pessoa cadastrar afiliado grupo criar link exclusivo seguida vender conteúdo produtor através desse link venda indivíduo vendeu grupo ganha comissão previamente definida administrador ganha venda saber sobre programa acesse post completo httpsbloghublapostsprogramadeafiliadosdachatpay ___________________________________________________________n1_afiliados_dúvidassobreoprograma_comosetornarafiliadodeumproduto usar dúvidas sobre tornar afiliado produto conteúdo macrocaso grupo programa afiliados habilitado pode afiliar vender link gerado plataforma afiliados receberá comissões porcentuais predefinidas administrador tornar afiliado siga seguinte passo passo 1 clique link grupo deseja afiliar 2 clique botão afiliar localizado abaixo botão participar entrar grupo 3 assim link afiliados criado 4 copie link divulgueo vendas 5 acessar link novamente qualquer hora verificar vendas feitas afiliado acesse página afiliados___________________________________________________________ situações devemos escalar n2 caso cliente informe algum problema relacionado programa afiliação fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1565,🔴 Conteúdo N2 | Dúvidas-Gerais_O-que-é-a-hubla,acontece criador afiliado quer entender melhor funciona plataforma hubla situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 posso saber sobre hubla fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1567,🔵 Conteúdo N1 | Dúvidas-Gerais_Lista-de-Espera,acontece criador quer entender melhor funciona lista esperasituações podemos resolver n1como ativo lista esperacomo entro contato alguém lista esperamacros disponíveis n1_dúvidasgerais_listadeespera_comofunciona usarquando criador possui dúvidas sobre funciona lista espera conteúdo macro ativar lista espera basta usar menu mudança status escolher opção ativação lista espera página vendas produto estará modo lista espera pronta receber leads lista espera possível exportar leads arquivo csv xlsx bem visualizar dentre leads converteu produto _______________________________________________ n1_dúvidasgerais_listadeespera_contatodireto usarquando criador deseja entrar contato algum membro grupo lista espera conteúdo macro momento hubla faz contato direto membros lista espera comunicar pode enviar mensagem direto whatsapp cadastrado exportar lista disparar campanha email contatos exemplo divulgar lançamento antecipadamente após iniciar vendas enviar campanha email contatos ainda fizeram parte comunidade criar cupom entrou lista espera oferecer desconto especial ______________________________________________situações devemos escalar n2essa tag possui casos n2
Suporte - Hubla,4000,🔵🔴 Conteúdo N1/N2 |Dúvidas-Gerais_Localizar-Token,acontece membro quer saber obter token hublachave integraçãocódigo ativação hublaquando membro saber obter chave aleatória app hublaquando membro saber ativar assinatura app hublasituações podemos resolver n1como ativo assinaturacomo obter token hublachave integraçãocódigo ativação hublamacros disponíveis n1_dúvidasgerais_localizartoken usarquando membro quer obter token hublachave integraçãocódigo ativaçãochave aleatória hubla conteúdo macronome clientesiga passo passo abaixo localizar token contanbsp1 realize login conta acesse área membros através desse link direcionado automaticamente httpsapphublauser_groups2 clique setinha lado nome canto superior direito tela3 clique editar perfil4 localize tópico api integrações beta clique solicitar token api5 clique ícone copiar token6 após seguir passo passo disponibilizado criador grupo inserilo aplicativo______________________________________________situações devemos escalar n2mesmo realizando passo passo consigo acessar tokeno fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,3410,🔵Conteúdo N1| Dúvidas-Gerais_Recuperar-senha,acontece usuário hubla entra contato recuperar redefinir senhaquando usuário dificuldades acessar contasituações podemos resolver n1preciso recuperar senhapode mandar nova senhanão lembro senha acesso hubla pode ajudarobs tela login app hublamacros disponíveis n1_dúvidasgerais_recuperarsenha usarquando usuário hubla entra contato recuperar redefinir senha eou sabe acessar conta conteúdo macroacessar conta simples siga passo passo abaixo1 clique entrar localizado canto superior direito tela através link httpsapphublaauth2 digite telefone celular escolha receber código acesso whatsapp sms pode entrar utilizando email3 seguida receberá código canal escolhido digite código tela clique pronto______________________________________________situações devemos escalar n2essa tag possui casos n2
Suporte - Hubla,1569,🔴 Conteúdo N2 | Grupos por Turmas ou Cohorts _ativar,acontece criador dúvidas ativar vendas turmas situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 ativo vendas turmas fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1570,🔴 Conteúdo N2 | Grupos por Turmas ou Cohorts _dúvidas,acontece criador dúvidas sobre vendas turmas situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 vendas turmas fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1571,🔴 Conteúdo N2 | Grupos por Turmas ou Cohorts _bugs,acontece criador informar algum bug categoria vendas turmas situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 consigo ativar vendas turmas causa erro plataforma fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,2146,🔴 Conteúdo N2 | Prevenção_Bloqueio-Saque,acontece conta produtor afiliado bloqueada saque algum motivo relacionado prevenção situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 saque habilitado saque indisponível portal fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,2147,🔴 Conteúdo N2 | Prevenção_Repasse,acontece identificada reportada alguma ação relacionada repasse conteúdo outros grupos pode membro produtor grupo realizando repasse situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 repassando conteúdo grupo pessoas assinantesgostaria reportar membros grupo repassando conteúdo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,2148,🔴 Conteúdo N2 | Prevenção_Conteúdo-Adulto,acontece identificada reportada alguma ação relacionada grupos conteúdo adulto situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 qualquer situação reportada compartilhamento conteúdo adulto grupos fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,4595,🎯 Guia essencial Hubla,agora alocado projeto momento preparar atuar lucrar abaixo dicas sessões básicas essenciais inicie arrebentando introdução treinamento obrigatóriohttpsprocloudhumanscomprojectsection4181 apresentação 1 empresa hubla foco empresahttpsprocloudhumanscomprojectsection1469 apresentação 2 clientes empresa hubla comunicar eleshttpsprocloudhumanscomprojectsection1470 apresentação 3 aprendendo utilizar ferramenta backoffice hublahttpsprocloudhumanscomprojectsection1471métricas avaliação atendimento introdução boas práticas atendimento cliente pro lovenbsphttpsprocloudhumanscomprojectsection1465veja todas sessões seguinte marcador conteúdopois exatamente estrutura resposta precisamos seguir atendimentos conteúdo macros saudaçãohttpsprocloudhumanscomprojectsection1474 conteúdo macros resposta pendentehttpsprocloudhumanscomprojectsection1475 conteúdo macros encerramentohttpsprocloudhumanscomprojectsection1476 conteúdo resolver ticket n1 httpsprocloudhumanscomprojectsection1804 conteúdo passar ticket n2 httpsprocloudhumanscomprojectsection1477 conteúdo tickets semresposta nãoticket testeshttpsprocloudhumanscomprojectsection1478 conteúdo tickets n1 conteúdo n2 _conteudohttpsprocloudhumanscomprojectsection3964e agora preparado esperamos sim
